country,location_name,latitude,longitude,last_updated,temperature_celsius,humidity,precip_mm,wind_kph,condition_text,uv_index,year,month,month_name
Oman,Muscat,23.6133,58.5933,2025-06-11 13:00:00,41.2,16,0.0,12.2,Sunny,10.7,2025,6,June
Pakistan,Islamabad,33.7,73.1667,2025-06-11 14:00:00,45.0,7,0.0,16.9,Sunny,8.5,2025,6,June
Palau,Airai,7.3575,134.5578,2025-06-11 18:00:00,30.1,75,0.37,14.0,Partly cloudy,0.7,2025,6,June
Bolivia,National,-11.1833,-67.0833,2025-06-11 05:00:00,16.9,95,0.0,4.7,Mist,0.0,2025,6,June
Panama,Panama City,8.9667,-79.5333,2025-06-11 04:00:00,25.1,94,0.01,7.6,Overcast,0.0,2025,6,June
Papua New Guinea,Port Moresby,-9.4647,147.1925,2025-06-11 19:00:00,27.1,89,0.0,16.9,Partly cloudy,0.0,2025,6,June
Paraguay,Aurora,-23.4333,-61.3333,2025-06-11 06:00:00,9.1,76,0.0,7.9,Clear,0.0,2025,6,June
Peru,Lima,-12.05,-77.05,2025-06-11 04:00:00,16.6,82,0.0,7.9,Clear,0.0,2025,6,June
Philippines,Manila,14.6042,120.9822,2025-06-11 17:00:00,29.2,79,2.5,13.3,Light rain,0.1,2025,6,June
Poland,Warsaw,52.25,21.0,2025-06-11 11:00:00,15.3,88,0.03,18.4,Moderate rain,4.7,2025,6,June
Portugal,Lisbon,38.7167,-9.1333,2025-06-11 10:00:00,19.2,78,0.01,18.4,Partly cloudy,3.0,2025,6,June
Qatar,Doha,25.2867,51.5333,2025-06-11 12:00:00,38.1,40,0.0,16.2,Sunny,10.6,2025,6,June
Romania,Bucharest,44.4333,26.1,2025-06-11 12:00:00,27.3,37,0.0,9.4,Sunny,5.7,2025,6,June
Russia,Moscow,55.7522,37.6156,2025-06-11 12:00:00,17.2,52,0.0,7.9,Partly cloudy,4.3,2025,6,June
Rwanda,Kigali,-1.9536,30.0606,2025-06-11 11:00:00,23.1,61,0.0,9.0,Partly cloudy,10.7,2025,6,June
Saint Kitts And Nevis,Basseterre,17.3,-62.7167,2025-06-11 05:00:00,27.1,74,0.01,37.8,Patchy rain nearby,0.0,2025,6,June
Saint Lucia,Castries,14.0,-61.0,2025-06-11 05:00:00,28.3,74,0.15,34.6,Partly cloudy,0.0,2025,6,June
Saint Vincent And The Grenadines,Kingstown,13.1333,-61.2167,2025-06-11 05:00:00,27.1,79,0.03,38.2,Patchy rain nearby,0.0,2025,6,June
Samoa,Apia,-13.8333,-171.7333,2025-06-11 22:00:00,24.2,83,0.02,33.5,Patchy rain nearby,0.0,2025,6,June
San Marino,San Marino,43.9333,12.45,2025-06-11 11:00:00,26.1,61,0.0,11.2,Sunny,6.5,2025,6,June
Belgium,'S Gravenjansdijk,51.25,3.6333,2025-06-11 11:00:00,15.4,67,0.0,10.4,Overcast,4.2,2025,6,June
Saudi Arabia,Riyadh,24.6408,46.7728,2025-06-11 12:00:00,43.3,4,0.0,3.6,Sunny,11.6,2025,6,June
Senegal,Dakar,14.6708,-17.4381,2025-06-11 09:00:00,25.2,83,0.0,19.4,Partly cloudy,1.7,2025,6,June
Serbia,Belgrade,44.804,20.4651,2025-06-11 11:00:00,25.2,61,0.0,9.7,Sunny,7.0,2025,6,June
Seychelles Islands,Victoria,-4.6167,55.45,2025-06-11 13:00:00,30.2,62,0.0,25.2,Partly Cloudy,9.7,2025,6,June
Sierra Leone,Freetown,8.49,-13.2342,2025-06-11 09:00:00,25.7,86,7.36,4.3,Moderate or heavy rain shower,1.5,2025,6,June
Singapore,Singapore,1.2931,103.8558,2025-06-11 17:00:00,32.0,59,0.0,11.5,Partly cloudy,1.8,2025,6,June
Slovakia,Bratislava,48.15,17.1167,2025-06-11 11:00:00,21.2,56,0.0,28.8,Sunny,5.1,2025,6,June
Slovenia,Ljubljana,46.0553,14.5144,2025-06-11 11:00:00,29.4,43,0.0,12.2,Sunny,6.6,2025,6,June
Solomon Islands,Honiara,-9.4333,159.95,2025-06-11 20:00:00,27.0,89,0.0,6.8,Clear,0.0,2025,6,June
Somalia,Mogadishu,2.0667,45.3667,2025-06-11 12:00:00,29.0,79,0.0,29.9,Partly cloudy,11.4,2025,6,June
South Africa,Pretoria,-25.7469,28.188,2025-06-11 11:00:00,11.1,47,0.0,4.0,Sunny,4.6,2025,6,June
South Korea,Seoul,37.5664,126.9997,2025-06-11 18:00:00,27.3,42,0.0,15.8,Sunny,0.8,2025,6,June
Sudan,Juba,12.15,24.45,2025-06-11 11:00:00,35.5,26,0.0,13.7,Sunny,9.8,2025,6,June
Spain,Madrid,40.4,-3.6833,2025-06-11 11:00:00,24.3,54,0.01,15.1,Patchy rain nearby,3.0,2025,6,June
Sri Lanka,Colombo,6.9319,79.8478,2025-06-11 14:30:00,32.3,67,0.39,31.3,Partly cloudy,2.3,2025,6,June
Sudan,Khartoum,15.5881,32.5342,2025-06-11 11:00:00,38.6,8,0.0,27.0,Sunny,10.7,2025,6,June
Suriname,Paramaribo,5.8333,-55.1667,2025-06-11 06:00:00,24.3,100,0.0,13.0,Partly cloudy,0.0,2025,6,June
Sweden,Stockholm,59.3333,18.05,2025-06-11 11:00:00,14.3,82,0.44,13.0,Light rain,0.4,2025,6,June
Switzerland,Bern,46.9167,7.4667,2025-06-11 11:00:00,21.3,53,0.0,9.7,Sunny,5.6,2025,6,June
Syria,Damascus,33.5,36.3,2025-06-11 12:00:00,33.2,19,0.0,10.8,Sunny,11.0,2025,6,June
Tajikistan,Dushanbe,38.56,68.7739,2025-06-11 14:00:00,33.0,26,0.0,5.4,Partly cloudy,7.2,2025,6,June
Tanzania,Dodoma,-6.1833,35.75,2025-06-11 12:00:00,24.2,54,0.0,15.8,Sunny,10.2,2025,6,June
Thailand,Bangkok,13.75,100.5167,2025-06-11 16:00:00,32.0,56,0.0,11.2,Overcast,1.9,2025,6,June
Timor-Leste,Dili,-8.5586,125.5736,2025-06-11 18:00:00,26.5,77,0.15,4.7,Light rain shower,0.1,2025,6,June
Vietnam,Ban Lom,21.1333,104.7,2025-06-11 16:00:00,30.5,66,0.3,4.0,Patchy rain nearby,3.0,2025,6,June
Tonga,Nuku`Aloia,-21.1333,-175.2,2025-06-11 22:00:00,22.3,88,0.0,29.2,Partly cloudy,0.0,2025,6,June
Trinidad And Tobago,Port Of Spain,10.65,-61.5167,2025-06-11 05:00:00,25.3,100,0.2,14.4,Light rain,0.0,2025,6,June
Tunisia,Tunis,36.8028,10.1797,2025-06-11 10:00:00,26.2,58,0.0,8.6,Sunny,6.7,2025,6,June
Turkey,Ankara,39.9272,32.8644,2025-06-11 12:00:00,26.1,37,0.0,11.2,Sunny,9.9,2025,6,June
Turkmenistan,Ashgabat,37.95,58.3833,2025-06-11 14:00:00,30.0,29,0.04,5.8,Partly cloudy,8.1,2025,6,June
Tuvalu,Funafuti,-8.5167,179.2167,2025-06-11 21:00:00,29.4,84,0.29,28.4,Partly cloudy,0.0,2025,6,June
Uganda,Kampala,0.3156,32.5656,2025-06-11 12:00:00,27.0,48,0.0,14.4,Sunny,11.1,2025,6,June
Ukraine,Kyiv,50.4333,30.5167,2025-06-11 12:00:00,19.7,47,0.0,15.1,Partly Cloudy,4.6,2025,6,June
United Arab Emirates,Abu Dhabi,24.4667,54.3667,2025-06-11 13:00:00,41.3,30,0.0,15.8,Sunny,10.8,2025,6,June
United Kingdom,London,51.5171,-0.1062,2025-06-11 10:00:00,17.0,83,0.01,13.7,Partly cloudy,3.9,2025,6,June
United States Of America,Washington Harbor,48.0792,-123.0439,2025-06-11 02:00:00,10.1,93,0.0,7.2,Clear,0.0,2025,6,June
Uruguay,Montevideo,-34.8581,-56.1708,2025-06-11 06:00:00,4.1,100,0.0,8.6,Fog,0.0,2025,6,June
Uzbekistan,Tashkent,41.3167,69.25,2025-06-11 14:00:00,32.2,30,0.0,11.5,Sunny,7.3,2025,6,June
Vanuatu,Port Vila,-17.7333,168.3167,2025-06-11 20:00:00,25.1,100,0.09,6.8,Partly cloudy,0.0,2025,6,June
Venezuela,Caracas,10.5,-66.9167,2025-06-11 05:00:00,24.4,89,0.0,6.5,Partly Cloudy,0.0,2025,6,June
Vietnam,Hanoi,21.0333,105.85,2025-06-11 16:00:00,33.2,67,0.0,15.8,Cloudy,1.3,2025,6,June
Yemen,Sanaa,15.3547,44.2067,2025-06-11 12:00:00,28.3,9,0.0,25.6,Sunny,13.6,2025,6,June
Zambia,Lusaka,-15.4167,28.2833,2025-06-11 11:00:00,22.9,38,0.0,15.8,Sunny,6.8,2025,6,June
Zimbabwe,Harare,-17.8178,31.0447,2025-06-11 11:00:00,22.3,43,0.0,14.0,Sunny,6.8,2025,6,June
Afghanistan,Kabul,34.5167,69.1833,2025-06-12 13:15:00,31.0,14,0.0,37.1,Sunny,9.6,2025,6,June
Albania,Tirana,41.3275,19.8189,2025-06-12 10:45:00,30.2,46,0.0,4.7,Sunny,5.7,2025,6,June
Algeria,Algiers,36.7631,3.0506,2025-06-12 09:45:00,28.0,58,0.0,13.3,Sunny,3.0,2025,6,June
Andorra,Andorra La Vella,42.5,1.5167,2025-06-12 10:45:00,20.8,40,0.0,13.7,Sunny,3.7,2025,6,June
Angola,Luanda,-8.8383,13.2344,2025-06-12 09:45:00,24.4,73,0.0,3.6,Sunny,2.5,2025,6,June
Antigua And Barbuda,Saint John's,17.1167,-61.85,2025-06-12 04:45:00,27.4,70,0.0,28.8,Clear,0.0,2025,6,June
Argentina,Buenos Aires,-34.5875,-58.6725,2025-06-12 05:45:00,10.2,100,0.0,17.3,Clear,0.0,2025,6,June
Armenia,Yerevan,40.1811,44.5136,2025-06-12 12:45:00,29.2,19,0.0,7.6,Sunny,9.5,2025,6,June
Australia,Canberra,-35.2833,149.2167,2025-06-12 18:45:00,2.4,93,0.0,3.6,Clear,0.0,2025,6,June
Austria,Vienna,48.2,16.3667,2025-06-12 10:45:00,18.2,52,0.0,10.1,Sunny,4.5,2025,6,June
Azerbaijan,Baku,40.3953,49.8822,2025-06-12 12:45:00,29.1,40,0.0,22.7,Sunny,9.2,2025,6,June
Bahamas,Nassau,25.0833,-77.35,2025-06-12 04:45:00,27.3,79,0.0,28.1,Partly cloudy,0.0,2025,6,June
Bahrain,Manama,26.2361,50.5831,2025-06-12 11:45:00,40.3,23,0.0,7.9,Sunny,10.8,2025,6,June
Bangladesh,Dhaka,23.7231,90.4086,2025-06-12 14:45:00,33.8,56,0.05,13.7,Patchy rain nearby,4.3,2025,6,June
Barbados,Bridgetown,13.1,-59.6167,2025-06-12 04:45:00,27.2,79,1.16,33.1,Light rain shower,0.0,2025,6,June
Belarus,Minsk,53.9,27.5667,2025-06-12 11:45:00,12.0,94,0.44,23.4,Light rain,2.1,2025,6,June
Belgium,Brussels,50.8333,4.3333,2025-06-12 10:45:00,21.1,53,0.0,22.0,Sunny,3.3,2025,6,June
Belize,Belmopan,17.25,-88.7667,2025-06-12 02:45:00,23.1,99,0.0,4.3,Fog,0.0,2025,6,June
Benin,Porto-Novo,6.4833,2.6167,2025-06-12 09:45:00,27.0,79,0.0,5.0,Partly Cloudy,2.1,2025,6,June
Bhutan,Thimphu,27.4833,89.6,2025-06-12 14:45:00,22.3,42,0.04,11.2,Patchy rain nearby,9.3,2025,6,June
Bolivia,Sucre,-19.0431,-65.2592,2025-06-12 04:45:00,8.3,65,0.0,3.6,Clear,0.0,2025,6,June
Bosnia And Herzegovina,Sarajevo,43.85,18.3833,2025-06-12 10:45:00,22.1,53,0.0,5.8,Sunny,5.6,2025,6,June
Botswana,Gaborone,-24.6464,25.9119,2025-06-12 10:45:00,14.3,51,0.0,13.0,Sunny,3.0,2025,6,June
Brazil,Bras,-2.0833,-58.1667,2025-06-12 04:45:00,22.6,98,0.08,5.0,Fog,0.0,2025,6,June
Brunei Darussalam,Bandar Seri Begawan,4.8833,114.9333,2025-06-12 16:45:00,33.0,53,0.0,7.6,Partly cloudy,2.5,2025,6,June
Bulgaria,Sofia,42.6833,23.3167,2025-06-12 11:45:00,24.2,39,0.0,14.8,Sunny,6.3,2025,6,June
Burkina Faso,Ouagadougou,12.3703,-1.5247,2025-06-12 08:45:00,28.2,74,0.0,18.0,Sunny,1.4,2025,6,June
Burundi,Bujumbura,-3.3761,29.36,2025-06-12 10:45:00,29.2,55,0.1,4.7,Patchy rain nearby,7.0,2025,6,June
Madagascar,Ivory,-24.3667,46.45,2025-06-12 11:45:00,23.1,55,0.08,15.8,Patchy rain nearby,4.2,2025,6,June
Cape Verde,Praia,14.9315,-23.5125,2025-06-12 07:45:00,23.3,73,0.0,20.2,Sunny,0.3,2025,6,June
Cambodia,Phnom Penh,11.55,104.9167,2025-06-12 15:45:00,29.2,89,0.02,25.2,Partly cloudy,1.1,2025,6,June
Cameroon,Ngaoundere,7.3167,13.5833,2025-06-12 09:45:00,20.2,94,0.0,7.6,Partly cloudy,1.9,2025,6,June
Canada,Ottawa,45.4167,-75.7,2025-06-12 04:45:00,15.3,100,0.0,10.8,Partly cloudy,0.0,2025,6,June
Central African Republic,Bangui,4.3667,18.5833,2025-06-12 09:45:00,25.4,89,0.0,4.7,Partly cloudy,3.8,2025,6,June
Chad,N'djamena,12.1131,15.0492,2025-06-12 09:45:00,32.3,52,0.0,18.0,Sunny,4.4,2025,6,June
Chile,Santiago,-33.45,-70.6667,2025-06-12 04:45:00,8.4,87,0.38,8.3,Light rain,0.0,2025,6,June
China,Beijing,39.9289,116.3883,2025-06-12 16:45:00,36.2,31,0.0,29.9,Sunny,2.7,2025,6,June
Bulgaria,Bogot,43.3167,24.7,2025-06-12 11:45:00,23.6,39,0.0,20.2,Sunny,5.9,2025,6,June
Comoros,Moroni,-11.7042,43.2403,2025-06-12 11:45:00,26.2,72,0.1,29.9,Patchy rain nearby,7.0,2025,6,June
Congo,Brazzaville,-4.2592,15.2847,2025-06-12 09:45:00,26.9,75,0.0,6.1,Partly Cloudy,2.9,2025,6,June
Costa Rica,San Ignacio,9.8,-84.1667,2025-06-12 02:45:00,21.2,88,0.1,3.6,Mist,0.0,2025,6,June
Croatia,Zagreb,45.8,16.0,2025-06-12 10:45:00,23.2,47,0.0,9.7,Sunny,4.6,2025,6,June
Cuba,Havana,23.1319,-82.3642,2025-06-12 04:45:00,22.1,100,0.0,9.7,Clear,0.0,2025,6,June
Cyprus,Nicosia,35.1667,33.3667,2025-06-12 11:45:00,32.3,43,0.0,6.1,Sunny,8.4,2025,6,June
Czech Republic,Prague,50.0833,14.4667,2025-06-12 10:45:00,16.2,63,0.0,9.4,Sunny,4.1,2025,6,June
Democratic Republic Of Congo,Kinshasa,-4.3,15.3,2025-06-12 09:45:00,26.7,76,0.0,6.1,Partly Cloudy,2.9,2025,6,June
Denmark,Copenhagen,55.6667,12.5833,2025-06-12 10:45:00,16.1,72,0.0,5.0,Sunny,3.8,2025,6,June
Djibouti,Djibouti,11.595,43.1481,2025-06-12 11:45:00,32.1,64,0.0,9.7,Sunny,10.0,2025,6,June
Dominica,Roseau,15.3,-61.4,2025-06-12 04:45:00,26.5,74,0.02,28.4,Patchy rain nearby,0.0,2025,6,June
Dominican Republic,Santo Domingo,18.4667,-69.9,2025-06-12 04:45:00,23.2,100,0.0,7.2,Moderate or heavy rain with thunder,0.0,2025,6,June
Ecuador,Quito,-0.2167,-78.5,2025-06-12 03:45:00,9.3,91,0.0,3.6,Clear,0.0,2025,6,June
Egypt,Cairo,30.05,31.25,2025-06-12 11:45:00,30.1,40,0.0,9.7,Sunny,8.5,2025,6,June
El Salvador,San Salvador,13.7086,-89.2031,2025-06-12 02:45:00,23.1,100,0.0,3.6,Partly cloudy,0.0,2025,6,June
Equatorial Guinea,Malabo,3.75,8.7833,2025-06-12 09:45:00,25.1,100,0.06,3.6,Light rain,2.8,2025,6,June
Eritrea,Asmara,15.3333,38.9333,2025-06-12 11:45:00,27.1,13,0.0,19.1,Sunny,11.1,2025,6,June
Estonia,Tallinn,59.4339,24.7281,2025-06-12 11:45:00,13.0,88,0.15,12.2,Light rain,0.5,2025,6,June
Swaziland,Mbabane,-26.3167,31.1333,2025-06-12 10:45:00,14.6,43,0.0,4.7,Sunny,3.3,2025,6,June
Ethiopia,Addis Ababa,9.0333,38.7,2025-06-12 11:45:00,20.0,68,0.0,7.9,Mist,11.1,2025,6,June
Fiji Islands,Suva,-18.1333,178.4167,2025-06-12 20:45:00,25.1,89,0.0,13.0,Partly Cloudy,0.0,2025,6,June
Finland,Helsinki,60.1756,24.9342,2025-06-12 11:45:00,13.2,88,2.16,22.0,Light rain,0.3,2025,6,June
France,Paris,48.8667,2.3333,2025-06-12 10:45:00,23.3,53,0.0,10.8,Sunny,3.0,2025,6,June
Gabon,Libreville,0.3833,9.45,2025-06-12 09:45:00,25.2,89,0.01,8.6,Partly cloudy,1.2,2025,6,June
Gambia,Banjul,13.4531,-16.5775,2025-06-12 08:45:00,26.3,84,0.0,17.3,Partly cloudy,0.2,2025,6,June
Georgia,Tbilisi,41.725,44.7908,2025-06-12 12:45:00,29.3,35,0.0,11.2,Sunny,9.0,2025,6,June
Germany,Berlin,52.5167,13.4,2025-06-12 10:45:00,19.3,49,0.0,9.7,Sunny,3.9,2025,6,June
Ghana,Accra,5.55,-0.2167,2025-06-12 08:45:00,26.1,89,0.0,9.7,Partly Cloudy,1.8,2025,6,June
Greece,Athens,37.9795,23.7162,2025-06-12 11:45:00,31.3,29,0.0,23.0,Sunny,6.5,2025,6,June
Grenada,Saint George's,12.05,-61.75,2025-06-12 04:45:00,27.3,84,1.16,25.6,Partly cloudy,0.0,2025,6,June
Guatemala,Guatemala City,14.6211,-90.5269,2025-06-12 02:45:00,18.3,94,0.3,3.6,Overcast,0.0,2025,6,June
Guinea,Conakry,9.5092,-13.7122,2025-06-12 08:45:00,26.3,94,0.93,9.4,Partly cloudy,0.2,2025,6,June
Guinea-Bissau,Bissau,11.85,-15.5833,2025-06-12 08:45:00,26.4,94,0.0,5.4,Patchy light rain with thunder,0.3,2025,6,June
Guyana,Georgetown,6.8,-58.1667,2025-06-12 04:45:00,25.2,94,0.4,7.6,Partly cloudy,0.0,2025,6,June
Haiti,Port-Au-Prince,18.5392,-72.335,2025-06-12 04:45:00,19.9,88,0.0,6.5,Clear,0.0,2025,6,June
Vatican City,Vatican City,41.904,12.453,2025-06-12 10:45:00,30.3,38,0.0,3.6,Sunny,4.7,2025,6,June
Honduras,Tegucigalpa,14.1,-87.2167,2025-06-12 02:45:00,19.2,94,0.0,4.7,Partly cloudy,0.0,2025,6,June
Hungary,Budapest,47.5,19.0833,2025-06-12 10:45:00,20.3,43,0.0,7.2,Sunny,4.9,2025,6,June
Iceland,Vestmannaeyjar,63.365,-20.2075,2025-06-12 08:45:00,10.2,94,0.0,8.6,Mist,0.8,2025,6,June
India,New Delhi,28.6,77.2,2025-06-12 14:15:00,41.3,30,0.0,3.6,Mist,7.2,2025,6,June
Indonesia,Jakarta,-6.2146,106.8451,2025-06-12 15:45:00,32.1,67,0.01,13.3,Patchy rain nearby,3.2,2025,6,June
Iran,Tehran,35.7261,51.3304,2025-06-12 12:15:00,31.2,17,0.0,11.2,Sunny,11.3,2025,6,June
Iraq,Baghdad,33.3386,44.3939,2025-06-12 11:45:00,42.1,13,0.0,8.3,Sunny,10.1,2025,6,June
Ireland,Dublin,53.3331,-6.2489,2025-06-12 09:45:00,15.4,94,5.37,15.5,Light rain,0.4,2025,6,June
Israel,Jerusalem,31.78,35.23,2025-06-12 11:45:00,30.1,52,0.0,7.9,Sunny,9.6,2025,6,June
Italy,Rome,41.9,12.4833,2025-06-12 10:45:00,30.3,38,0.0,3.6,Sunny,4.7,2025,6,June
Jamaica,Port Royal,17.9333,-76.85,2025-06-12 03:45:00,27.4,74,0.0,6.1,Partly Cloudy,0.0,2025,6,June
Japan,Tokyo,35.6895,139.6917,2025-06-12 17:45:00,27.2,48,0.0,17.6,Partly cloudy,0.5,2025,6,June
Jordan,Amman,31.95,35.9333,2025-06-12 11:45:00,30.2,13,0.0,16.9,Sunny,10.0,2025,6,June
Kazakhstan,Astana,51.1811,71.4278,2025-06-12 13:45:00,26.2,54,0.0,13.0,Sunny,6.7,2025,6,June
Kenya,Nairobi,-1.2833,36.8167,2025-06-12 11:45:00,19.1,64,0.01,10.8,Partly cloudy,7.6,2025,6,June
Kiribati,Tarawa,-0.8833,169.5333,2025-06-12 20:45:00,28.0,79,0.55,22.7,Patchy rain nearby,0.0,2025,6,June
Kuwait,Kuwait City,29.3667,47.96,2025-06-12 11:45:00,36.4,46,0.0,11.9,Sunny,9.6,2025,6,June
Kyrghyzstan,Bishkek,42.8731,74.6003,2025-06-12 14:45:00,32.1,25,0.18,13.3,Patchy rain nearby,8.3,2025,6,June
Indonesia,Laos,-8.1826,114.3188,2025-06-12 15:45:00,27.4,71,0.02,10.8,Patchy rain nearby,1.9,2025,6,June
Latvia,Riga,56.95,24.1,2025-06-12 11:45:00,12.4,94,0.06,25.9,Light rain,0.7,2025,6,June
Lebanon,Beirut,33.8719,35.5097,2025-06-12 11:45:00,26.2,74,0.0,13.0,Mist,9.1,2025,6,June
Lesotho,Maseru,-29.3167,27.4833,2025-06-12 10:45:00,9.8,49,0.0,3.6,Sunny,2.2,2025,6,June
Liberia,Monrovia,6.3106,-10.8047,2025-06-12 08:45:00,26.3,89,1.26,3.6,Partly cloudy,0.1,2025,6,June
Thailand,Nan,18.7833,100.7833,2025-06-12 15:45:00,33.2,59,0.52,8.3,Partly cloudy,6.4,2025,6,June
Liechtenstein,Vaduz,47.1333,9.5167,2025-06-12 10:45:00,20.3,64,0.0,3.6,Sunny,4.3,2025,6,June
Lithuania,Vilnius,54.6833,25.3167,2025-06-12 11:45:00,12.0,88,0.08,18.4,Light rain,0.6,2025,6,June
Luxembourg,Luxembourg,49.6117,6.13,2025-06-12 10:45:00,20.1,56,0.0,20.5,Sunny,3.6,2025,6,June
Madagascar,Antananarivo,-18.9167,47.5167,2025-06-12 11:45:00,22.1,50,0.0,9.0,Sunny,6.3,2025,6,June
Malawi,Lilongwe,-13.9833,33.7833,2025-06-12 10:45:00,19.2,73,0.0,9.0,Partly cloudy,5.7,2025,6,June
Malaysia,Kuala Lumpur,3.1667,101.7,2025-06-12 16:45:00,35.2,44,0.04,9.0,Patchy rain nearby,5.1,2025,6,June
Maldives,Dhidhdhoo,6.8833,73.1,2025-06-12 13:45:00,28.0,78,2.34,33.8,Patchy light rain,8.5,2025,6,June
Mali,Bamako,12.65,-8.0,2025-06-12 08:45:00,26.2,79,0.0,10.1,Partly Cloudy,1.4,2025,6,June
Malta,Valletta,35.8997,14.5147,2025-06-12 10:45:00,29.1,48,0.0,9.4,Sunny,4.9,2025,6,June
Marshall Islands,Majuro,7.1,171.3833,2025-06-12 20:45:00,28.3,84,0.0,28.1,Partly cloudy,0.0,2025,6,June
Mauritania,Nouakchott,18.0864,-15.9753,2025-06-12 08:45:00,21.9,81,0.0,22.3,Sunny,0.6,2025,6,June
Mauritius,Port Louis,-20.1619,57.4989,2025-06-12 12:45:00,26.0,58,0.0,13.0,Sunny,6.1,2025,6,June
Mexico,Mexico City,19.4285,-99.1277,2025-06-12 02:45:00,15.1,85,0.0,3.6,Partly Cloudy,0.0,2025,6,June
Micronesia,Palikir,6.9167,158.15,2025-06-12 19:45:00,29.3,79,0.06,28.8,Partly cloudy,0.0,2025,6,June
Iran,Chi Chi Khvar,36.2625,46.59,2025-06-12 12:15:00,27.2,14,0.0,22.3,Sunny,11.6,2025,6,June
Monaco,Monaco,43.7333,7.4167,2025-06-12 10:45:00,24.3,78,0.0,4.7,Sunny,3.9,2025,6,June
Mongolia,Ulaanbaatar,47.9167,106.9167,2025-06-12 16:45:00,20.3,35,0.0,4.3,Partly cloudy,3.3,2025,6,June
Montenegro,Podgorica,42.4411,19.2636,2025-06-12 10:45:00,31.4,31,0.0,3.6,Sunny,5.5,2025,6,June
Morocco,Rabat,34.0253,-6.8361,2025-06-12 09:45:00,21.2,73,0.0,11.5,Partly cloudy,2.0,2025,6,June
Mozambique,Maputo,-25.9653,32.5892,2025-06-12 10:45:00,22.1,50,0.0,18.4,Partly Cloudy,3.2,2025,6,June
Myanmar,Yangon,16.7833,96.1667,2025-06-12 15:15:00,32.1,67,1.4,11.9,Partly cloudy,4.2,2025,6,June
Namibia,Windhoek,-22.5717,17.0822,2025-06-12 10:45:00,12.3,41,0.0,10.4,Sunny,2.1,2025,6,June
Turkey,Yaren,39.55,27.6167,2025-06-12 11:45:00,28.3,51,0.0,27.4,Sunny,7.0,2025,6,June
Nepal,Kathmandu,27.7167,85.3167,2025-06-12 14:30:00,26.3,74,0.1,7.6,Partly cloudy,2.8,2025,6,June
Netherlands,Amsterdam,52.374,4.8897,2025-06-12 10:45:00,19.2,60,0.0,23.4,Sunny,3.2,2025,6,June
New Zealand,Wellington,-41.3,174.7833,2025-06-12 20:45:00,12.2,94,0.2,3.6,Partly cloudy,0.0,2025,6,June
Nicaragua,Managua,12.1508,-86.2683,2025-06-12 02:45:00,25.2,78,0.0,11.2,Clear,0.0,2025,6,June
Niger,Niamey,13.5167,2.1167,2025-06-12 09:45:00,32.2,52,0.0,20.5,Partly Cloudy,0.9,2025,6,June
Nigeria,Abuja,9.1758,7.1808,2025-06-12 09:45:00,27.1,79,0.0,4.7,Partly cloudy,2.7,2025,6,June
North Korea,Pyongyang,39.0194,125.7547,2025-06-12 17:45:00,28.0,33,0.0,22.3,Sunny,2.2,2025,6,June
Macedonia,Skopje,42.0,21.4333,2025-06-12 10:45:00,29.0,31,0.0,6.1,Sunny,6.0,2025,6,June
Norway,Oslo,59.9167,10.75,2025-06-12 10:45:00,16.3,45,0.0,5.4,Sunny,3.2,2025,6,June
Oman,Muscat,23.6133,58.5933,2025-06-12 12:45:00,43.4,12,0.0,14.4,Sunny,11.3,2025,6,June
Pakistan,Islamabad,33.7,73.1667,2025-06-12 13:45:00,43.9,8,0.0,15.1,Sunny,10.2,2025,6,June
Palau,Airai,7.3575,134.5578,2025-06-12 17:45:00,30.3,79,0.01,11.9,Partly cloudy,0.7,2025,6,June
Bolivia,National,-11.1833,-67.0833,2025-06-12 04:45:00,16.8,91,0.0,4.0,Clear,0.0,2025,6,June
Panama,Panama City,8.9667,-79.5333,2025-06-12 03:45:00,25.0,89,0.03,6.5,Partly cloudy,0.0,2025,6,June
Papua New Guinea,Port Moresby,-9.4647,147.1925,2025-06-12 18:45:00,27.3,89,0.0,13.0,Mist,0.0,2025,6,June
Paraguay,Aurora,-23.4333,-61.3333,2025-06-12 05:45:00,10.1,77,0.0,9.4,Clear,0.0,2025,6,June
Peru,Lima,-12.05,-77.05,2025-06-12 03:45:00,16.8,89,0.0,16.2,Partly Cloudy,0.0,2025,6,June
Philippines,Manila,14.6042,120.9822,2025-06-12 16:45:00,32.2,71,0.24,6.5,Overcast,0.4,2025,6,June
Poland,Warsaw,52.25,21.0,2025-06-12 10:45:00,17.1,63,0.0,19.1,Sunny,4.5,2025,6,June
Portugal,Lisbon,38.7167,-9.1333,2025-06-12 09:45:00,20.1,73,0.0,11.5,Partly cloudy,1.8,2025,6,June
Qatar,Doha,25.2867,51.5333,2025-06-12 11:45:00,42.2,15,0.0,9.7,Sunny,10.9,2025,6,June
Romania,Bucharest,44.4333,26.1,2025-06-12 11:45:00,23.3,50,0.0,14.8,Partly Cloudy,2.5,2025,6,June
Russia,Moscow,55.7522,37.6156,2025-06-12 11:45:00,21.3,43,0.0,13.0,Partly Cloudy,4.4,2025,6,June
Rwanda,Kigali,-1.9536,30.0606,2025-06-12 10:45:00,24.2,54,0.02,7.2,Partly cloudy,7.2,2025,6,June
Saint Kitts And Nevis,Basseterre,17.3,-62.7167,2025-06-12 04:45:00,27.1,74,0.0,29.2,Clear,0.0,2025,6,June
